DateTime,BPM,Target,RHR,steps
2022-06-25 03:25:29,85,0,72,13
2022-06-25 03:25:39,87,0,72,22
2022-06-25 03:25:49,85,0,72,25
2022-06-25 03:25:59,84,0,72,19
2022-06-25 03:26:53,86,0,72,10
2022-06-25 03:27:08,85,0,72,27
2022-06-25 03:27:13,84,0,72,13
2022-06-25 03:27:33,82,0,72,34
2022-06-25 03:27:38,81,0,72,20
2022-06-25 03:27:43,82,0,72,14
2022-06-25 03:28:03,87,0,72,37
2022-06-25 03:28:13,89,0,72,89
2022-06-25 03:28:18,90,0,72,104
2022-06-25 03:28:33,90,0,72,115
2022-06-25 03:28:48,91,0,72,102
2022-06-25 03:28:53,92,0,72,90
2022-06-25 03:29:03,91,0,72,73
2022-06-25 03:29:08,90,0,72,29
2022-06-25 03:29:13,89,0,72,63
2022-06-25 03:29:18,88,0,72,92
2022-06-25 03:29:24,87,0,72,56
2022-06-25 03:29:39,87,0,72,84
2022-06-25 03:29:54,87,0,72,5
2022-06-25 03:30:09,83,0,72,17
2022-06-25 03:30:19,85,0,72,45
2022-06-25 03:31:09,81,0,72,8
2022-06-25 03:31:34,80,0,72,10
2022-06-25 03:31:49,81,0,72,24
2022-06-25 03:32:29,85,0,72,6
2022-06-25 03:33:09,80,0,72,4
2022-06-25 03:33:19,82,0,72,40
2022-06-25 03:33:29,81,0,72,47
2022-06-25 03:33:34,80,0,72,1
2022-06-25 03:33:39,79,0,72,48
2022-06-25 03:33:49,80,0,72,12
2022-06-25 03:34:04,80,0,72,39
2022-06-25 03:34:09,79,0,72,0
2022-06-25 03:35:09,82,0,72,6
2022-06-25 03:37:14,83,0,72,4
2022-06-25 03:39:59,80,0,72,34
2022-06-25 03:40:29,82,0,72,17
2022-06-25 03:40:57,81,0,72,18
2022-06-25 03:41:22,83,0,72,16
2022-06-25 03:41:32,82,0,72,13
2022-06-25 03:41:47,80,0,72,6
2022-06-25 03:41:52,79,0,72,7
2022-06-25 03:43:27,76,0,72,0
2022-06-25 03:43:32,75,0,72,16
2022-06-25 03:43:42,75,0,72,57
2022-06-25 03:43:57,75,0,72,61
2022-06-25 03:44:02,76,0,72,41
2022-06-25 03:44:17,76,0,72,9
2022-06-25 03:44:37,78,0,72,6
2022-06-25 03:44:47,77,0,72,10
2022-06-25 03:45:02,77,0,72,20
2022-06-25 03:46:17,75,0,72,24
2022-06-25 03:46:42,78,0,72,55
2022-06-25 03:46:47,79,0,72,28
2022-06-25 03:46:52,78,0,72,17
2022-06-25 03:47:48,80,0,72,8
2022-06-25 03:47:58,82,0,72,16
2022-06-25 03:48:08,84,0,72,6
2022-06-25 03:52:17,89,0,72,8
2022-06-25 03:54:27,88,0,72,8
2022-06-25 03:55:07,79,0,72,14
2022-06-25 03:57:22,88,0,72,28
2022-06-25 03:57:32,89,0,72,17
2022-06-25 03:57:52,90,0,72,23
2022-06-25 04:00:02,87,0,72,29
2022-06-25 04:01:27,85,0,72,39
2022-06-25 04:01:37,84,0,72,51
2022-06-25 04:01:52,84,0,72,30
2022-06-25 04:02:23,82,0,72,38
2022-06-25 04:02:43,83,0,72,29
2022-06-25 04:04:23,86,0,72,27
2022-06-25 04:05:13,85,0,72,17
2022-06-25 04:07:56,74,0,72,0
2022-06-25 04:11:56,81,0,72,6
2022-06-25 04:12:11,81,0,72,10
2022-06-25 04:13:21,79,0,72,11
2022-06-25 04:13:26,80,0,72,19
2022-06-25 04:14:41,86,0,72,62
2022-06-25 04:14:51,89,0,72,9
2022-06-25 04:14:56,91,0,72,20
2022-06-25 04:15:16,89,0,72,27
